record_id,n_steel_mesh,treatment_code,ageing_days,nacl_pct,surface_total_rust_pct,surface_total_rust_category,peak_rust_pct,peak_rust_category,peak_rust_location_cm,cover_failure_surface_mm,wire_area_loss_raw,ultimate_load_kn,specimen_id,capture_date,week,series_family,series_label,record_id_valid,image_path,image_filename,image_join_status,treatment_name,campaign_id,capture_year,wire_area_loss_pct,has_structural_labels,sequence_order,duplicate_record_id,duplicate_specimen_week,image_exists
F03-20240320-10W,4,SA,260,0.05,2.883,3,7.086,3,5.0,6.95,,,F03,2024-03-20,10,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F03-20240320-10W.png,F03-20240320-10W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,5,False,False,True
F03-20240405-12W,4,SA,260,0.05,3.877,4,10.052,4,5.0,6.95,,,F03,2024-04-05,12,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F03-20240405-12W.png,F03-20240405-12W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,6,False,False,True
F03-20240417-14W,4,SA,260,0.05,4.413,4,12.971,4,5.0,6.95,,,F03,2024-04-17,14,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F03-20240417-14W.png,F03-20240417-14W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,7,False,False,True
F03-20240508-17W,4,SA,260,0.05,4.708,4,12.721,4,6.0,6.95,,,F03,2024-05-08,17,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F03-20240508-17W.png,F03-20240508-17W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,8,False,False,True
F03-20240522-19W,4,SA,260,0.05,3.589,4,12.454,4,3.01,6.95,,,F03,2024-05-22,19,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F03-20240522-19W.png,F03-20240522-19W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,9,False,False,True
F03-20240529-20W,4,SA,260,0.05,4.948,4,13.077,4,5.5,6.95,,,F03,2024-05-29,20,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F03-20240529-20W.png,F03-20240529-20W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,10,False,False,True
F03-20240619-23W,4,SA,260,0.05,4.186,4,12.031,4,5.5,6.95,,,F03,2024-06-19,23,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F03-20240619-23W.png,F03-20240619-23W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,11,False,False,True
F03-20240626-24W,4,SA,260,0.05,7.125,5,16.791,4,5.5,6.95,,,F03,2024-06-26,24,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F03-20240626-24W.png,F03-20240626-24W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,12,False,False,True
F03-20240710-26W,4,SA,260,0.05,6.694,5,15.858,4,0.51,6.95,,,F03,2024-07-10,26,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F03-20240710-26W.png,F03-20240710-26W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,13,False,False,True
F03-20240724-28W,4,SA,260,0.05,5.853,5,14.464,4,6.5,6.95,,,F03,2024-07-24,28,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F03-20240724-28W.png,F03-20240724-28W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,14,False,False,True
F03-20240807-30W,4,SA,260,0.05,5.033,5,12.923,4,10.0,6.95,,,F03,2024-08-07,30,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F03-20240807-30W.png,F03-20240807-30W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,15,False,False,True
F03-20240902-33W,4,SA,260,0.05,6.464,5,15.748,4,6.0,6.95,,,F03,2024-09-02,33,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F03-20240902-33W.png,F03-20240902-33W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,16,False,False,True
F03-20240918-36W,4,SA,260,0.05,4.206,4,12.595,4,6.0,6.95,0.4237,2.39,F03,2024-09-18,36,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F03-20240918-36W.png,F03-20240918-36W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,42.370000000000005,True,17,False,False,True
F04-20240110-0W,4,SA,260,0.05,0.037,1,0.769,1,23.48,5.76,,,F04,2024-01-10,0,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240110-0W.png,F04-20240110-0W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,0,False,False,True
F04-20240124-2W,4,SA,260,0.05,0.048,1,1.048,2,23.48,5.76,,,F04,2024-01-24,2,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240124-2W.png,F04-20240124-2W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,1,False,False,True
F04-20240207-4W,4,SA,260,0.05,0.122,1,1.78,2,23.48,5.76,,,F04,2024-02-07,4,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240207-4W.png,F04-20240207-4W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,2,False,False,True
F04-20240221-6W,4,SA,260,0.05,0.001,1,0.016,1,22.48,5.76,,,F04,2024-02-21,6,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240221-6W.png,F04-20240221-6W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,3,False,False,True
F04-20240306-8W,4,SA,260,0.05,0.698,1,9.668,3,23.48,5.76,,,F04,2024-03-06,8,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240306-8W.png,F04-20240306-8W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,4,False,False,True
F04-20240320-10W,4,SA,260,0.05,5.076,5,31.145,5,23.48,5.76,,,F04,2024-03-20,10,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240320-10W.png,F04-20240320-10W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,5,False,False,True
F04-20240405-12W,4,SA,260,0.05,6.984,5,34.107,5,23.48,5.76,,,F04,2024-04-05,12,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240405-12W.png,F04-20240405-12W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,6,False,False,True
F04-20240417-14W,4,SA,260,0.05,9.464,5,42.31,5,23.48,5.76,,,F04,2024-04-17,14,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240417-14W.png,F04-20240417-14W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,7,False,False,True
F04-20240508-17W,4,SA,260,0.05,8.983,5,39.411,5,23.48,5.76,,,F04,2024-05-08,17,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240508-17W.png,F04-20240508-17W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,8,False,False,True
F04-20240522-19W,4,SA,260,0.05,6.765,5,32.301,5,23.48,5.76,,,F04,2024-05-22,19,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240522-19W.png,F04-20240522-19W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,9,False,False,True
F04-20240529-20W,4,SA,260,0.05,7.543,5,39.567,5,23.48,5.76,,,F04,2024-05-29,20,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240529-20W.png,F04-20240529-20W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,10,False,False,True
F04-20240619-23W,4,SA,260,0.05,9.828,5,39.814,5,22.48,5.76,,,F04,2024-06-19,23,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240619-23W.png,F04-20240619-23W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,11,False,False,True
F04-20240626-24W,4,SA,260,0.05,11.835,5,41.847,5,22.48,5.76,,,F04,2024-06-26,24,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240626-24W.png,F04-20240626-24W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,12,False,False,True
F04-20240710-26W,4,SA,260,0.05,10.881,5,36.614,5,22.98,5.76,,,F04,2024-07-10,26,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240710-26W.png,F04-20240710-26W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,13,False,False,True
F04-20240724-28W,4,SA,260,0.05,12.656,5,50.901,5,22.98,5.76,,,F04,2024-07-24,28,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240724-28W.png,F04-20240724-28W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,14,False,False,True
F04-20240807-30W,4,SA,260,0.05,10.801,5,39.507,5,22.48,5.76,,,F04,2024-08-07,30,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240807-30W.png,F04-20240807-30W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,15,False,False,True
F04-20240902-33W,4,SA,260,0.05,9.888,5,31.965,5,23.48,5.76,,,F04,2024-09-02,33,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240902-33W.png,F04-20240902-33W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,16,False,False,True
F04-20240918-36W,4,SA,260,0.05,7.361,5,25.535,5,23.48,5.76,0.1962,2.01,F04,2024-09-18,36,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F04-20240918-36W.png,F04-20240918-36W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,19.62,True,17,False,False,True
F05-20240110-0W,4,SA,260,0.05,0.002,1,0.016,1,18.49,6.41,,,F05,2024-01-10,0,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240110-0W.png,F05-20240110-0W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,0,False,False,True
F05-20240124-2W,4,SA,260,0.05,0.001,1,0.02,1,13.49,6.41,,,F05,2024-01-24,2,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240124-2W.png,F05-20240124-2W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,1,False,False,True
F05-20240207-4W,4,SA,260,0.05,0.165,1,1.665,2,13.49,6.41,,,F05,2024-02-07,4,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240207-4W.png,F05-20240207-4W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,2,False,False,True
F05-20240221-6W,4,SA,260,0.05,0.133,1,0.581,1,13.49,6.41,,,F05,2024-02-21,6,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240221-6W.png,F05-20240221-6W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,3,False,False,True
F05-20240306-8W,4,SA,260,0.05,1.396,2,5.701,3,11.5,6.41,,,F05,2024-03-06,8,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240306-8W.png,F05-20240306-8W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,4,False,False,True
F05-20240320-10W,4,SA,260,0.05,3.461,4,11.808,4,13.49,6.41,,,F05,2024-03-20,10,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240320-10W.png,F05-20240320-10W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,5,False,False,True
F05-20240405-12W,4,SA,260,0.05,4.514,4,14.387,4,12.99,6.41,,,F05,2024-04-05,12,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240405-12W.png,F05-20240405-12W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,6,False,False,True
F05-20240417-14W,4,SA,260,0.05,4.075,4,13.597,4,13.49,6.41,,,F05,2024-04-17,14,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240417-14W.png,F05-20240417-14W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,7,False,False,True
F05-20240508-17W,4,SA,260,0.05,4.799,4,14.914,4,13.49,6.41,,,F05,2024-05-08,17,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240508-17W.png,F05-20240508-17W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,8,False,False,True
F05-20240522-19W,4,SA,260,0.05,6.271,5,16.859,4,14.99,6.41,,,F05,2024-05-22,19,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240522-19W.png,F05-20240522-19W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,9,False,False,True
F05-20240529-20W,4,SA,260,0.05,2.497,3,10.034,4,15.49,6.41,,,F05,2024-05-29,20,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240529-20W.png,F05-20240529-20W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,10,False,False,True
F05-20240619-23W,4,SA,260,0.05,5.362,5,13.695,4,14.99,6.41,,,F05,2024-06-19,23,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240619-23W.png,F05-20240619-23W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,11,False,False,True
F05-20240626-24W,4,SA,260,0.05,6.125,5,17.911,4,15.49,6.41,,,F05,2024-06-26,24,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240626-24W.png,F05-20240626-24W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,12,False,False,True
F05-20240710-26W,4,SA,260,0.05,5.226,5,15.266,4,14.99,6.41,,,F05,2024-07-10,26,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240710-26W.png,F05-20240710-26W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,13,False,False,True
F05-20240724-28W,4,SA,260,0.05,7.526,5,19.046,4,14.99,6.41,,,F05,2024-07-24,28,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240724-28W.png,F05-20240724-28W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,14,False,False,True
F05-20240807-30W,4,SA,260,0.05,3.756,4,10.416,4,14.99,6.41,,,F05,2024-08-07,30,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240807-30W.png,F05-20240807-30W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,15,False,False,True
F05-20240902-33W,4,SA,260,0.05,5.633,5,14.107,4,14.99,6.41,,,F05,2024-09-02,33,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240902-33W.png,F05-20240902-33W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,16,False,False,True
F05-20240918-36W,4,SA,260,0.05,3.594,4,9.399,3,14.99,6.41,0.172,1.6,F05,2024-09-18,36,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F05-20240918-36W.png,F05-20240918-36W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,17.2,True,17,False,False,True
F06-20240110-0W,4,SA,260,0.05,0.007,1,0.06,1,12.5,6.37,,,F06,2024-01-10,0,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240110-0W.png,F06-20240110-0W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,0,False,False,True
F06-20240124-2W,4,SA,260,0.05,0.005,1,0.111,1,4.0,6.37,,,F06,2024-01-24,2,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240124-2W.png,F06-20240124-2W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,1,False,False,True
F06-20240207-4W,4,SA,260,0.05,0.031,1,0.364,1,4.0,6.37,,,F06,2024-02-07,4,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240207-4W.png,F06-20240207-4W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,2,False,False,True
F06-20240221-6W,4,SA,260,0.05,0.035,1,0.78,1,4.0,6.37,,,F06,2024-02-21,6,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240221-6W.png,F06-20240221-6W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,3,False,False,True
F06-20240306-8W,4,SA,260,0.05,1.166,2,11.467,4,4.5,6.37,,,F06,2024-03-06,8,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240306-8W.png,F06-20240306-8W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,4,False,False,True
F06-20240320-10W,4,SA,260,0.05,1.864,2,15.915,4,4.5,6.37,,,F06,2024-03-20,10,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240320-10W.png,F06-20240320-10W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,5,False,False,True
F06-20240405-12W,4,SA,260,0.05,2.895,3,20.551,5,4.5,6.37,,,F06,2024-04-05,12,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240405-12W.png,F06-20240405-12W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,6,False,False,True
F06-20240417-14W,4,SA,260,0.05,3.484,4,22.241,5,4.5,6.37,,,F06,2024-04-17,14,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240417-14W.png,F06-20240417-14W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,7,False,False,True
F06-20240508-17W,4,SA,260,0.05,3.729,4,21.01,5,4.5,6.37,,,F06,2024-05-08,17,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240508-17W.png,F06-20240508-17W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,8,False,False,True
F06-20240522-19W,4,SA,260,0.05,5.066,5,24.316,5,4.5,6.37,,,F06,2024-05-22,19,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240522-19W.png,F06-20240522-19W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,9,False,False,True
F06-20240529-20W,4,SA,260,0.05,2.732,3,13.665,4,4.5,6.37,,,F06,2024-05-29,20,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240529-20W.png,F06-20240529-20W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,10,False,False,True
F06-20240619-23W,4,SA,260,0.05,4.807,4,20.314,5,4.5,6.37,,,F06,2024-06-19,23,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240619-23W.png,F06-20240619-23W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,11,False,False,True
F06-20240626-24W,4,SA,260,0.05,7.124,5,26.093,5,1.01,6.37,,,F06,2024-06-26,24,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240626-24W.png,F06-20240626-24W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,12,False,False,True
F06-20240710-26W,4,SA,260,0.05,5.973,5,22.143,5,0.51,6.37,,,F06,2024-07-10,26,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240710-26W.png,F06-20240710-26W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,13,False,False,True
F06-20240724-28W,4,SA,260,0.05,8.616,5,29.034,5,22.98,6.37,,,F06,2024-07-24,28,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240724-28W.png,F06-20240724-28W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,14,False,False,True
F06-20240807-30W,4,SA,260,0.05,4.412,4,16.553,4,22.98,6.37,,,F06,2024-08-07,30,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240807-30W.png,F06-20240807-30W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,15,False,False,True
F06-20240902-33W,4,SA,260,0.05,7.047,5,23.434,5,0.51,6.37,,,F06,2024-09-02,33,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240902-33W.png,F06-20240902-33W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,16,False,False,True
F06-20240918-36W,4,SA,260,0.05,5.557,5,24.747,5,1.01,6.37,0.5698,1.68,F06,2024-09-18,36,F,F,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/F06-20240918-36W.png,F06-20240918-36W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,56.98,True,17,False,False,True
G01-20240110-0W,4,PA,260,0.05,0.0,1,0.0,1,0.51,5.94,,,G01,2024-01-10,0,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240110-0W.png,G01-20240110-0W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,0,False,False,True
G01-20240124-2W,4,PA,260,0.05,0.0,1,0.0,1,0.51,5.94,,,G01,2024-01-24,2,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240124-2W.png,G01-20240124-2W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,1,False,False,True
G01-20240207-4W,4,PA,260,0.05,0.0,1,0.0,1,0.51,5.94,,,G01,2024-02-07,4,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240207-4W.png,G01-20240207-4W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,2,False,False,True
G01-20240221-6W,4,PA,260,0.05,0.0,1,0.0,1,0.51,5.94,,,G01,2024-02-21,6,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240221-6W.png,G01-20240221-6W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,3,False,False,True
G01-20240306-8W,4,PA,260,0.05,0.0,1,0.0,1,0.51,5.94,,,G01,2024-03-06,8,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240306-8W.png,G01-20240306-8W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,4,False,False,True
G01-20240320-10W,4,PA,260,0.05,0.0,1,0.0,1,0.51,5.94,,,G01,2024-03-20,10,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240320-10W.png,G01-20240320-10W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,5,False,False,True
G01-20240405-12W,4,PA,260,0.05,0.0,1,0.0,1,0.51,5.94,,,G01,2024-04-05,12,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240405-12W.png,G01-20240405-12W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,6,False,False,True
G01-20240417-14W,4,PA,260,0.05,0.0,1,0.0,1,0.51,5.94,,,G01,2024-04-17,14,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240417-14W.png,G01-20240417-14W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,7,False,False,True
G01-20240508-17W,4,PA,260,0.05,0.0,1,0.0,1,0.51,5.94,,,G01,2024-05-08,17,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240508-17W.png,G01-20240508-17W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,8,False,False,True
G01-20240522-19W,4,PA,260,0.05,0.0,1,0.0,1,0.51,5.94,,,G01,2024-05-22,19,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240522-19W.png,G01-20240522-19W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,9,False,False,True
G01-20240529-20W,4,PA,260,0.05,0.0,1,0.0,1,0.51,5.94,,,G01,2024-05-29,20,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240529-20W.png,G01-20240529-20W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,10,False,False,True
G01-20240619-23W,4,PA,260,0.05,0.001,1,0.013,1,17.49,5.94,,,G01,2024-06-19,23,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240619-23W.png,G01-20240619-23W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,11,False,False,True
G01-20240626-24W,4,PA,260,0.05,0.0,1,0.0,1,0.51,5.94,,,G01,2024-06-26,24,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240626-24W.png,G01-20240626-24W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,12,False,False,True
G01-20240710-26W,4,PA,260,0.05,0.0,1,0.005,1,0.51,5.94,,,G01,2024-07-10,26,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240710-26W.png,G01-20240710-26W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,13,False,False,True
G01-20240724-28W,4,PA,260,0.05,0.0,1,0.0,1,0.51,5.94,,,G01,2024-07-24,28,G,G,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/G01-20240724-28W.png,G01-20240724-28W.png,both,Painted coating,campaign_2024_mesh4_nacl0.050_age260,2024,,False,14,False,False,True
